query,top tables,target table,target answer
where was the last 10 summer olympic games held,Softball at the Summer Olympics_AEE8CA98295D81F4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Never Can Say Goodbye_D8F3B13C80FDF415,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Maia Shibutani_9B68AFFFBA86EC90,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of historical tsunamis_BC7D67B8EC3054FF,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of multi-sport events_1AECBA27244D5429,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Tower of London_8F8680F4E19405AD,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Xbox 360 controller_A9E83D67EFE64ADE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Xbox Game Pass_A9E83D67EFE64ADE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,African Footballer of the Year_A6DE7BCB078C801F,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Centers for Disease Control and Prevention_E1ED9BA679C5FA66,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Ain't No Mountain High Enough_D8F3B13C80FDF415,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Don't Leave Me This Way_D8F3B13C80FDF415,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,To Love Somebody (song)_D8F3B13C80FDF415,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Last Night of Ballyhoo_C1402151B50DC935,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Dante Alighieri and the Divine Comedy in popular culture_1671831A5A3BDBAE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Can't Take My Eyes Off You_D8F3B13C80FDF415,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Bank of England_9312EA410EAB7459,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,History of London_9312EA410EAB7459,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Superstar (Delaney and Bonnie song)_11DFD8858F40AA6C,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,General Conference Session (Seventh-day Adventist Church)_FF031A50A7917CFD,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Olympic sports_198804DF05BDA139,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,In the Heat of the Night (TV series)_917CCC454011E762,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Old Trafford_B6D1386E4951A633,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,"Nashville, Tennessee_20F6E3DED87AAF17",List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Dancing with the Stars (U.S. season 15)_CE189848466BAC65,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Six Flags Great Adventure_F7A83FD0B87F6846,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Canon EOS 5D Mark II_34732EB7ACD29703,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Xbox One games_1CD07795554F6113,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Softball at the Summer Olympics_CEDB60531A5D6BC,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Olympic Games_A234AFFC5D3DA377,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Great Smog of London_9312EA410EAB7459,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,St Paul's Cathedral_8F8680F4E19405AD,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Barney Miller_5E51A202EF6F017,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Lifestyles of the Rich and Famous (Good Charlotte song)_ED8C8D9EE8413185,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Carowinds_D80DFD61ED60C919,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of school shootings in the United States_4F136F823654708F,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Carolingian Empire_9EA954F9C4EC5039,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of One Day International cricket records_4D0A6F5D7DDEFE7D,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of backward compatible games for Xbox One_A9E83D67EFE64ADE,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of snipers_DDFF4E636891FD34,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of convicts on the First Fleet_94BB6ACC866C4511,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Roger Federer_87E6F3FA3157B66A,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Bowling at the Summer Olympics_7B3F667CFCE1BA5,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Government_76CC089718CAFA2E,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Pull-up (exercise)_99E228D4C9A70B5B,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Kurukshetra War_3C2FE014CDAC3C24,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Brooke Smith (actress)_D985A8D5D8AABEC6,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Over the Rainbow_1B879204C50F65E8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Golf at the Summer Olympics_3455B78F7EC8A25C,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Volleyball at the Summer Olympics_6A07399F0339F737,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Rose Bowl (stadium)_D5F8FE1DD0D14EE7,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of Presidents of Pakistan_85A09E10692A1485,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Real World: Go Big or Go Home_B608E1ED6C881CB3,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Rose Bowl (stadium)_75BD26FB282FF0D4,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Curling at the 2014 Winter Olympics – Women's tournament_8B41A52DF27221AF,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Casper_4B7A8481E5D32CC1,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Baseball at the Summer Olympics_F6EF740115824A8A,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Scottie Pippen_7864BF9157D8A878,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Scandal (season 7)_50001D20347025DF,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of roller coaster rankings_211A13D976BA87AD,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of British monarchs_254FE56EC4F67E11,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Always on My Mind_1B879204C50F65E8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Bait a Hook_FDA89A70F4979E3E,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Angel Flying Too Close to the Ground_6A600A3DA74640F3,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Help Me Make It Through the Night_1B879204C50F65E8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Tug of war at the Summer Olympics_7A84D7720F964D67,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,The Gates of Hell_272B4B22CB7366D9,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,All I Could Do Was Cry_64BB052F55F0C7A8,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Unchained Melody_3CA6A24CDCC83FDC,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Field hockey at the Summer Olympics_BF4F350CBD195F4A,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,Table tennis at the Summer Olympics_A00D4260541667CF,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
where was the last 10 summer olympic games held,List of The Fairly OddParents episodes_C5E281EA2ADE268E,List of Olympic Games host cities_A57C8BA9BE8AB379,Rio de Janeiro; London; Beijing; Athens; Sydney; Atlanta; Barcelona; Seoul; Los Angeles; Moscow
