query,top tables,target table,target answer
what was the major platform of the know-nothing party,List of the highest major summits of the United States_7BA64EFC9457316D,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,The Cosby Show_1544810CE582F53B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Woodstock (Peanuts)_31C34FD237665050,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Internet Explorer version history_650271E96D64B268,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Communist Party of Vietnam_ADCACE70D6FC68D9,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Timeline of Roman history_1F6146B77C271B91,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,'03 Bonnie & Clyde_10723FF1ACCF0CB2,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,The Elder Scrolls_B2241022C67573D8,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Debby Ryan_83ADE8141E8B875F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Loire_2A171B2DD7EE8676,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Ministry of Magic_B20002F87F77C887,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,I Don't Want to Spoil the Party_3462DD94930ED758,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,The Year of Living Dangerously (film)_4503F0CCED07218D,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Extreme Championship Wrestling_680D3D46BFE2ED2E,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Partition (song)_5DC6773EF6FB0E49,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,How Green Was My Valley (film)_B8C137932F073523,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Give a Little Bit_D8370FCBB3BB2A23,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of school shootings in the United States_1EEAFCE6422B6CE3,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,We Are the World_E740C0BF57E5D635,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Bat Out of Hell_915DA7644A658460,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of weapons in the American Civil War_B52937100E4E4F24,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Crazy in Love_CB68499BB9AB9935,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,We Are the World_E85CBAF44B911823,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Diriliş: Ertuğrul_8BB9043937626903,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Black Clover episodes_6DC4D43530D88B34,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Space Shuttle_FF5FCF09CA363FCB,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,We Are the World_5C279953C72D9E6F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Batman Family adversaries_253050084A982207,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Look What You Made Me Do_6A0E56D72F1B762B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Smoking age_34659CBACA8BDBAC,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Rail transport in India_F73FE6EAC0A23499,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Ain't No Woman (Like the One I've Got)_6EFBD30A84E2354A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Songs in the Key of Life_65811AC2C2F2E964,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of William Shakespeare screen adaptations_A66C4EE181EC8A15,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Raj Ghat and associated memorials_B7C7662ADA3EC4B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Acting President of the Quorum of the Twelve Apostles_6350850FAD3ECF94,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Roman Catholic Archdiocese of Brisbane_8609ABAAB9445F48,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Flawless (Beyoncé song)_10723FF1ACCF0CB2,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Secretary of State for Foreign and Commonwealth Affairs_BB0495E5DE79EC83,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Constitution of South Africa_5E7FE31C9EB9EE8F,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,13 Reasons Why_E17088475002323A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Alexa & Katie_616799EDB1434A2C,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of large Hindu temples_D335593EC32A5566,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of political parties in Australia_E63827D6CF8EC71E,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Myers–Briggs Type Indicator_A1A03C5E28BCB243,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Orange Is the New Black_E17088475002323A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,New York City draft riots_17EB5A65B08F652A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of convicts on the First Fleet_D5B7112933D7B819,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Wishing on a Star_CB68499BB9AB9935,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Bristol Temple Meads railway station_A14981CEE2A96E70,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Flags of Europe_36B90F35E49A491B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Shadow of the Colossus (2018 video game)_E08A4713FEAF451A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Roman emperors_B70442ACECEE0F36,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Declarations of war by Great Britain and the United Kingdom_E1FA9E2AEC6312BA,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Elections in the United States_628F9379DE52C81E,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Prime Minister of Malaysia_35946FFC4D67F14B,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,World of Warcraft: Wrath of the Lich King_73E0BB276108FFDE,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Sergeant Major of the Marine Corps_3324D9444C69BAC5,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of former sovereign states_CB30CA396B38F521,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,A Charlie Brown Christmas (soundtrack)_31C34FD237665050,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Shirley Chisholm_81AF1239EDF4F206,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,List of Deadliest Catch episodes_730821FB68ABFBBD,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,A Series of Unfortunate Events (TV series)_E17088475002323A,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Hogwarts staff_70C99E19EA7227D3,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
what was the major platform of the know-nothing party,Arrested Development (season 4)_CD7179AC2CB14E2,Know Nothing_CB95DD121C5F17E1,American nationalism; Anti-Catholicism; Populism; Nativism; Republicanism
