query,top tables,target table,target answer
who starred in the film walk the line,List of Grand Theft Auto: San Andreas characters_F8B88ABFB841D7B3,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Bridget Jones's Diary (film)_C0048CE02F43D0AB,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Central line (London Underground)_3BECC4472CE841B0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Day of the Doctor_339BA91B04302C19,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Batman Family adversaries_56CFDE85F79C6746,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of United States over-the-air television networks_983A5D8A6469D151,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Climb (Miley Cyrus song)_81A3CC60B7F9B83C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Regeneration (Doctor Who)_98180F57EB85ED48,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,A Christmas Carol (1938 film)_B420C717B542A0F4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,A Christmas Carol (1984 film)_B420C717B542A0F4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,A Christmas Carol (2009 film)_B420C717B542A0F4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mount Fuji_E18887F0260B7978,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Day of the Doctor_95FD3F3CF143ED9C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Time of the Doctor_95FD3F3CF143ED9C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Karen Gillan_EDE91B04772A1CD0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Love Actually_1369FE01B3D0E45A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Hold My Hand (Michael Jackson and Akon song)_16180113F0F930D1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Walk Hard: The Dewey Cox Story_A0405A5B6A526FFE,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Lethal Weapon (TV series)_F1C9CBF15C94E6C0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Academy Award for Best Picture_F9197ED8A67A707D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Run (Foo Fighters song)_26B3A435A5B9DF6C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Stay (Maurice Williams song)_C27972872D3AAB54,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Bells of Saint John_339BA91B04302C19,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Time of the Doctor_C2C895A3563F072E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Truman Show_A1B0578B971BCE9,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of stars on the Hollywood Walk of Fame_F3223780B0AE8306,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Eric Lloyd_6DA953DBD430A1F9,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Chris Parnell_E8CC18338325E4C4,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of The Andy Griffith Show guest stars_E0C0E2694BEDFD32,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Celebrity Big Brother (U.S. TV series)_1347C74C6B5C58D7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Mary Lynn Rajskub_B01A2D1E6863E312,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Only Daddy That'll Walk the Line_CC913D8F8D845D33,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Coraline_67AE3201C1FC27D5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Audra Mae_CB25CA6BC2E4A927,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Heart of Darkness_44E84DC2F716994D,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Gary Cole_B21D1F0F636A9FAA,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Climb (song)_917034FD7B1B5E9B,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Julie Kavner_9C759F22DE1E0DB5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Dreamgirls (film)_BB88DF80D07054CA,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Phineas and Ferb songs_B5C944997722BA18,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,My Hero (Foo Fighters song)_799C1DA6B873946,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,These Days (Foo Fighters song)_799C1DA6B873946,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Life Is Beautiful_5E09F1AFB091857F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of awards and nominations received by Katharine Hepburn_8B9E7358430F521F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Weather Channel_BB7B646C2B2C06E2,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,True Colors (Cyndi Lauper song)_C27972872D3AAB54,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Lord of the Rings: The Fellowship of the Ring_A32BCAF2A4DC598C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Grand Theft Auto V characters_D1220E4E627493CD,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of iZombie episodes_802589B5A73238BB,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,James Bond music_643652B353CD803E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Bill Goldberg_4C523F3EB045FCF6,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Twice Upon a Time (Doctor Who)_C2BFBF9E211C74DB,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,28 Days Later_F80BC4FF49BD279E,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Who Framed Roger Rabbit_E8F0197E3C7CB1C9,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Dugout (baseball)_2B0A679FD309BC68,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,First Opium War_C1AF990BA9A3E49A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Sword in the Stone (film)_E50990B4E441B076,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Lucifer episodes_8CA5C90A00BE621A,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Waltz of the Angels_C8107648059A3CA,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Chicago (2002 film)_BB88DF80D07054CA,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Cyberman_D8FBA0BA40CEBE0C,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Haviland Morris_29711A52E6E0CF26,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of narrative techniques_38CE45A98EC0D56,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Harry Lloyd_7893CEC74E7D04C0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of William Shakespeare screen adaptations_A66C4EE181EC8A15,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Dr. Seuss_85124FEEA5AB9987,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Shakespeare in Love_63CAA604916D9A36,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Understanding Poetry_E1FDDE1FCB2B5C43,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Iron Man 3_F12CD1B48C32EC88,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Time After Time (Cyndi Lauper song)_C27972872D3AAB54,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Daredevil characters_8E3797E4145EB0D1,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Young and the Restless characters (2013)_FB9CF6C27BD2C8A3,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Kurtz (Heart of Darkness)_568CB3A5EEA71738,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Academy Award for Best Picture_53CBE914A084E627,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Electrocardiography_A42785E6B7F9345F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,United States presidential line of succession_EED9CD5E5CABF8D5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Cheshire Cat_C9C5320FF4945DBE,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Arkansas Razorbacks baseball_4907CBA09AD2B596,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,1744 English cricket season_87F3A2B41DBF0B9F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Joseph Mascolo_50284F6D765557F,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of actors who have played Sherlock Holmes_78F12E926E75E4DE,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Shawnee Smith_9886CE48A18E06DB,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Kyōto Station_C3F1C6712BF469E7,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Defenders (miniseries)_F12CD1B48C32EC88,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of awards and nominations received by Katharine Hepburn_322C56A10D667311,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Snowmen_A65E3C6206F64228,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Thor: The Dark World_85654A545FAD39B5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,A Streetcar Named Desire (1951 film)_76A83C13B38D59F0,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,List of Jessica Jones characters_F12CD1B48C32EC88,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Day of the Doctor_A65E3C6206F64228,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,The Time of the Doctor_A65E3C6206F64228,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,If I Ever Fall in Love_20E3CB3B7A4BDABC,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,A Sound of Thunder (film)_F5B82389579EA438,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,I Walk the Line_E893EF1D057F9EAA,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Captain America: The First Avenger_85654A545FAD39B5,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
who starred in the film walk the line,Alice in Wonderland (1951 film)_E50990B4E441B076,Walk the Line_EBA13CB7F4D68621,Joaquin Phoenix; Reese Witherspoon; Ginnifer Goodwin; Robert Patrick; Dallas Roberts
